position_name,company_name,salary,work_city,work_exp,education,company_size,company_type,industry,position_url,job_summary,welfare,salary_count
智能化运维产品经理（算法方向）,万国数据服务有限公司,2.5万-3万,上海,3-5年,本科,1000-9999人,上市公司,IT服务,http://www.zhaopin.com/jobdetail/CC136753050J40682517401.htm,岗位职责：1. 需求分析及产品原型设计、交互设计及用户体验提升；2. 深入了解数据中心智能化运维产品市场，搜集行业动态和政策信息；3. 编写产品需求文档、实施方案和市场推广资料；4. 确认并管理软件开发的功能方向；5. 把控产品研发流程，与开发团队协作，保证质量和进度；6. 跟进开发进度，确保功能点效果达成；7. 协调测试团队完成产品测试及BUG修正。职位要求：- 本科及以上学历，计算机、数学、人...,,14薪
人形机器人AI算法工程师,上海冶成国际贸易有限公司,3万-5万,上海,经验不限,硕士,20人以下,民营,人工智能,http://www.zhaopin.com/jobdetail/CC406026510J40547585710.htm,1、精通人形机器人深度学习、计算机视觉、人工智能诊断、图像处理、图像 分类、图像分割、图像识别、目标检测。2、 专攻于机器人味觉方面领域。3、专攻于人形机器人听觉方面领域以上3项满足一项即可,,13薪
AI硬件事业部负责人(J10301),上海祥承通讯技术有限公司,4万-5万,上海,5-10年,本科,1000-9999人,民营,通信/网络设备,http://www.zhaopin.com/jobdetail/CC366977680J40691631001.htm,岗位职责:职位描述（工作职责）1.探索智能硬件与AI相结合的新型业务路径、新型产品规划与方向，并依此制定事业部市场策略，发展战略；2.理解智能硬件与AI结合的产品应用场景，并找到适配的合作伙伴；3.基于市场及客户需求制定并搭建事业部运行体系；4.根据公司全年销售目标制定事业部产品推广及销售计划，完成公司要求的销售目标；5.熟悉公司平台体系，形成良好配合机制，充分整合公司内外部资源，不断发掘客户需求...,,
华为-德科_AI软件开发师,华为技术有限公司,面议,上海,经验不限,本科,10000人以上,民营,运营商/增值服务,http://www.zhaopin.com/jobdetail/CC000542940J40708397614.htm,【岗位描述】华为-AI软件开发工程师华为-德科合作——面向社招，在这里你将从事 IT 应用层软件、分布式AI平台等设计开发，包括但不限于：1、完成从客户需求到软件产品定义、架构设计、开发实现、再到上线运营维护等产品生命周期中的各个环节；2、负责AI系统平台的代码开发及重构，持续优化提升代码质量；3、负责AI模型训练、推理加速与优化、大模型适配等AI相关工作；4、创造性解决产品在实现过程中的技术难题...,"年终奖,周末双休,加班补助",
AI引擎语音测试工程师+周末双休,外企德科人力资源服务安徽有限公司,1万-1.1万,上海,1-3年,本科,100-299人,国企,咨询服务,http://www.zhaopin.com/jobdetail/CC450090720J40683606810.htm,1、具备人工智能行业测试经验或者具备一定的服务端测试经验2、具备一定的python编程经验以及能够掌握一定的C++基础，熟练掌握linux上的操作命令3、工作过程中熟练软件测试流程，有较强的沟通能力，做事需要耐心，认真、负责，遇到问题时可以积极主动的去协调上下游解决问题4、学历要求普通本科及以上,周末双休,
机器学习工程师 －computational　imaging（ 居家办公）联合创始人,上海套肯人工智能科技有限责任公司,150-300/天,上海,无经验,学历不限,20人以下,,人工智能,http://www.zhaopin.com/jobdetail/CCL1478181760J40677563105.htm,职位名称: 机器学习工程师 －computational　imaging（ 居家办公）联合创始人 根据AI发展趋势，AGI　五年内必然会实现，superintelligence 十年内必然实现。我们公司专注于superintelligencｃｅ，目前筹划用agent实现computational　imaging的automatic research。欢迎您成为我们创业团队的核心成员，与我们一同成长...,"股票期权,弹性工作",
上海-运营工程师,软通动力信息技术(集团)股份有限公司,1万-1.4万,上海,1-3年,本科,10000人以上,民营,互联网,http://www.zhaopin.com/jobdetail/CC000544460J40660816716.htm,【职位要求】1、统招本科及以上学历2、掌握用户研究常用调研和分析方法，具有敏锐视角，能够把用户需求及体验转换为产品内部需求，提出改进机会点3、具备超强的逻辑分析能力，合作能力，善于沟通表达，学习能力强，有良好的执行力【岗位职责】1、能够对文本语言进行深入的语言分析，对于泛化语料的设计有相关经验，可以根据不同的语言场景设计合理的语言表达形式和文本结构。3、负责图片语料的设计和制作，根据应用场景和需求...,,
AI解决方案,上海宇量昇科技有限公司,2.5万-3.5万,上海,5-10年,本科,300-499人,,电子/半导体/集成电路,http://www.zhaopin.com/jobdetail/CCL1435759000J40786333015.htm,工作职责1、基于大模型核心能力（包括不限于文本对话（类GPT）、信息搜索（类NewBing）、图文生成（类Diffusion）等）构建专业领域应用，熟悉大模型相关算法开发与落地，负责包括不限于模型预训练、微调、部署以及支持下游应用任务的持续优化等；2、构建服务于大模型应用的知识库技术和工程能力，包括不限于：1）知识图谱：知识建模、知识抽取（复杂知识抽取）、知识推理、图表示学习等2）单/多模态数据合...,,15薪
产品经理 （AI方向）,东方希望集团有限公司,1.8万-3万,上海,10年以上,本科,10000人以上,民营,钢铁/有色金属冶炼及加工,http://www.zhaopin.com/jobdetail/CC000374740J40613550006.htm,"工作职责：1、负责面向AIGC场景的大模型效果与平台的全生命周期的产品规划2、对相关产品开展竞品调研、业务调研、用户调研,输出调研结论设计与推动落地;和相关分析建议;3、与研发、设计等团队深度合作,负责产品方案的落地及功能实现对落地实际效果和用户体验负责;4、参与用户场景研究,对AI落地和应用有思考并有所创新,持续提升产品易用性;5、跟进产品使用效果,梳理并持续完善业务流程,达到降本增效的目的。任...",,15薪
AI渠道管理（腾讯外包）,软通动力信息技术(集团)股份有限公司,1.1万-1.8万,上海,5-10年,本科,10000人以上,民营,互联网,http://www.zhaopin.com/jobdetail/CC000544460J40650481316.htm,负责区域转售的云智能产品运营拓展和代理商管理工作岗位职责：1、负责向代理商重点客户提供售前、售中和售后的业务咨询，包含但不限于需求分析和挖掘、方案设计、方案交流、概念验证、售后服务等，促进客户成交，完成营收目标。2、管理10家以上代理商或者合作伙伴，对合作伙伴的销售、架构师等角色进行培训赋能，帮助合作伙伴基于其能力模型和客户类型，引导拓展方向，协助打单，促进成交，完成营收目标。3、负责新客户的拓展...,,
数据标注员/文员,上海盛慧信息技术有限公司,2千-4千,上海,经验不限,大专,20人以下,民营,通信/网络设备,http://www.zhaopin.com/jobdetail/CC355296510J40660358016.htm,"职位名称：数据标注员工作地点： [上海浦东康桥]招聘人数： 若干工作时间： 8:30-12:00，13:00-17:30薪资结算方式： 按日结算薪资范围： 100-200元/天（根据个人能力和工作完成量而定）1、负责公司提供的数据标注任务，确保标注结果的准确性和及时性。 2、遵循公司标注规范，对标注数据进行质量把控，结合标注需求，总结标注规则和标注方法,并完成标注任务。3、总结标注任务中出现的问题...",,
AI创意师,中合信(上海)品牌管理有限公司,1.2万-2万,上海,1-3年,本科,20-99人,民营,广告/营销,http://www.zhaopin.com/jobdetail/CC823712980J40515220216.htm,岗位职责：1、使用AI软件产出符合要求的AI绘图（角色/场景），根据项目需求通过AI软件辅助，进行角色原画、人物、产品造型、视觉概念设计，独立完成品牌视觉作品的输出；2、结合项目需求对AI生成图片、形象、影像等进行精修或剪辑；3、负责AI的日常运营，维护AI训练流程、工具，负责对公司其他员工AI工具的普及等。 任职要求：1、 大专或以上学历，艺术设计、产品设计等相关专业大专以上学历，一年以上艺术设...,,
UCD工程师（文本图片设计）,软通动力信息技术(集团)股份有限公司,9千-1.3万,上海,1-3年,本科,10000人以上,民营,互联网,http://www.zhaopin.com/jobdetail/CC000544460J40660684516.htm,职位要求1、专业要求：语言学、心理学、社会学、统计学等专业背景，统招本科及以上。2、掌握用户研究常用调研和分析方法，具有敏锐视角，能够把用户需求及体验转换为产品内部需求，提出改进机会点。3、具备超强的逻辑分析能力，合作能力，善于沟通表达，学习能力强，有良好的执行力。岗位职责：1、能够对文本语言进行深入的语言分析，对于泛化语料的设计有相关经验，可以根据不同的语言场景设计合理的语言表达形式和文本结构。...,,
AI芯片L2 Cache架构师/设计工程师,芯至科技(上海)有限公司,3万-6万,上海,3-5年,硕士,20-99人,民营,电子/半导体/集成电路,http://www.zhaopin.com/jobdetail/CCL1450092160J40691252512.htm,岗位职责： 1. 参与AI芯片SoC微架构方案制定、SoC功能集成等工作；2. 负责和参与AI芯片L2 Cache微架构、关键技术参数和功能（包括Cache Line Size、Capacity、Address Mapping、Hit/Miss Rate、Placement Policy、Write Policy、Allocate Policy、接口信号及其数据位宽等）相关的方案规划、建模、性能评...,,
数据标注,西信科技有限公司,8千-1.5万,上海,经验不限,本科,100-299人,民营,IT服务,http://www.zhaopin.com/jobdetail/CC681874930J40676693002.htm,工作内容：从事自动驾驶相关的数据标注的项目进度管理、数据审核、质检、培训。工作经验：有自动驾驶数据管理经验优先。,,
AI视频编辑-相亲方向（居家办公）,上海套肯人工智能科技有限责任公司,9千-1.6万,上海,1-3年,本科,20人以下,,人工智能,http://www.zhaopin.com/jobdetail/CCL1478181760J40683237105.htm,职位招募：AI视频编辑 - 专注于相亲内容我们提供： 竞争力的薪资和福利 与创新团队合作的机遇 广阔的专业发展空间和学习新技能的机会 灵活的工作时间和友好的工作环境职位描述：我们正在寻找一位对两性关系领域充满热情的AI视频编辑加入我们的团队。您将负责使用先进的AI视频编辑工具创作出富有创意且引人注目的视频内容。我们的目标是在TikTok、YouTube、Instagram等海外多个平台上发布视频，...,弹性工作,
数据标注,上海威润信息科技有限公司,8千-1万,上海,1-3年,本科,20-99人,民营,计算机软件,http://www.zhaopin.com/jobdetail/CC208788930J40862092804.htm,岗位内容：1. 根据项目需求，负责数据标注、分类、标签制作等工作；2. 维护数据标注质量并改进标注流程；3. 及时响应客户需求，满足客户标注要求。任职要求： 1. 具备基本电脑操作技能以及网络资源的查找和使用能力；2. 具备良好的文字表达能力和沟通协调能力；3. 对细节敏感，具备较强的责任心和工作意识；4. 具备耐心细致的工作态度和团队合作精神。,,
AI绘图,上海全纵企业管理咨询有限公司,8千-1万,上海,经验不限,中专/中技,100-299人,民营,咨询服务,http://www.zhaopin.com/jobdetail/CCL1216773490J40146145305.htm,任职要求： 1.熟悉AI、PHOTOSHOP等平面绘图软件； 2.可接收应届毕业生。 职位福利：五险一金、年底双薪、全勤奖、带薪年假、、不加班,"五险一金,年终奖,全勤奖,带薪假期,法定工作时间",
产品经理（人工智能）,上海智科未来新技术集团有限公司,1.6万-2.4万,上海,3-5年,本科,100-299人,民营,装饰装修,http://www.zhaopin.com/jobdetail/CC515197220J40683095313.htm,岗位要求:1.3-5年软件产品设计经验。2.具备教育领域项目及AIGC类产品设计经验，能够紧跟行业趋势。具备教学平台系统规划设计经验优先。3.需要深入了解AI基础知识，包括机器学习、深度学习等关键技术。4.掌握AI大模型的应用，包括但不限于AI模型的选择、训练、优化及部署等关键环节，5.能够接受出差与高强度工作节奏，具备高度工作灵活性和责任感。6.擅长编写产品销售资料，精准传达产品优势与价值。7....,,
高级ai产品经理,科讯嘉联,3万-5万,上海,5-10年,本科,300-499人,股份制企业,互联网,http://www.zhaopin.com/jobdetail/CC367185030J40678181701.htm,岗位职责：1.负责文本客服产品规划与设计，推进大模型产品化落地；2.负责产品全周期管理，涵盖收集需求、竞争分析、规划、功能设计等，跨部门协同完成产品从设计到上线落地的全流程工作；3.结合客户需求与 AI 算法，设计有业务价值的产品方案，提供运营支撑；4.针对不同行业领域制定产品解决方案，关注行业动态，挖掘潜在需求，明确业务价值，持续创新保持产品竞争力。岗位要求：1.本科及以上学历，计算机、人工智能...,,14薪
公共艺术设计师-热爱当代艺术者优先,朗斡(上海)艺术设计咨询有限公司,6千-8千,上海,无经验,本科,20-99人,外商独资,房地产开发,http://www.zhaopin.com/jobdetail/CC846207670J40074961215.htm,"任此职位需要有公共艺术、园林景观设计、视觉艺术、产品&工业设计，环境艺术设计或其它相关设计背景。要求: 1 拥有较强的创意能力，平面设计能力，美术作品表达能力以及手绘能力. 2 帮助搜索图片或者收集参考样例, 搜集整理艺术家资料并整理归档; 3 熟练掌握Photoshop、AI、ID、CAD、SU、Coreldraw等软件(会视频剪辑、3DMAX或 Rhino维软件者佳); 4 工作态度积极主动，...",,
AI Framework工程师,芯至科技(上海)有限公司,3万-6万,上海,3-5年,硕士,20-99人,民营,电子/半导体/集成电路,http://www.zhaopin.com/jobdetail/CCL1450092160J40613178312.htm,"主要工作职责：1. 基于高性能算子库和AI编译器，对接各个AI开源框架2. 负责使能模型业务3. 参与分布式开发4. 负责其他与AI框架相关的开发工作岗位要求：1. 具备丰富的C++开发经验，熟悉基本的数据结构和算法2. 熟悉常见的AI框架，比如tensorflow,pytorch等3. 具备相关AI框架的开发经验优先4. 良好的问题解决能力与团队沟通能力",,
AI计算开发工程师,华为技术有限公司,面议,上海,经验不限,本科,10000人以上,民营,运营商/增值服务,http://www.zhaopin.com/jobdetail/CC000542940J40709694014.htm,【华为计算产品线英才招募】华为计算产品线正积极拓展，致力于在上海与杭州两地构建强大的计算基础设施及软件生态系统。我们的目标是确保在人工智能、大数据处理以及分布式存储等关键领域保持业界领先地位。为了实现这一愿景，我们现诚邀充满激情与才华的您加入我们的团队。【岗位要求】- 拥有计算机科学、软件工程、通信工程或相关领域的学士及以上学位。- 对编程充满热情，拥有坚实的基础知识，并熟练掌握至少一种如C++、...,,
生成式AI专家,上海奥汉电子有限公司,2万-3.5万,上海,3-5年,本科,20-99人,民营,IT服务,http://www.zhaopin.com/jobdetail/CC178483210J40597855903.htm,要求：- 计算机科学、人工智能、统计学或相关领域的本科或硕士学位。- 在机器学习、统计建模、深度学习等领域有深入的理解和实际经验。- 对生成式模型如GANs、VAEs、Transformer等有实际项目经验。- 精通多种编程语言和机器学习库，例如Python、TensorFlow、PyTorch等。- 具备良好的分析和解决复杂问题的能力，能够独立工作同时也是团队合作的良好伙伴。- 积极主动，对于探...,,
科创AI平台软件销售代表（B轮百亿估值期权激励）,企知道大数据科技有限公司,1.2万-1.6万,上海,1-3年,本科,1000-9999人,民营,专业技术服务,http://www.zhaopin.com/jobdetail/CCL1464680980J40553097908.htm,【全场景科创服务】包含且不限于如下：（1）产学研：链接全球产学研的资源，通过大数据和智能算法提升高校科研机构的学术研究成果与企业创新实现的精准匹配；（2）科创金融：通过大数据分析系统，对企业资信、经营状况、同行情报、创新力等进行综合分析，精准的识别“潜力股“的高新企业，降低首贷难的问题；（3）高新与专精特新企业培育：助力高新、专精特新企业的发展升级，近3年培育的专精特新中小企业、国家级专精特新小巨...,股票期权,16薪
AI创意开发,上海电影(集团)有限公司,100-150/天,上海,无经验,本科,20-99人,,广播/影视,http://www.zhaopin.com/jobdetail/CC237387220J40662359311.htm,工作描述：上海电影（集团）有限公司AI创意开发岗位，主要参与开发”AI+”的创意产品；协助团队根据公司业务进行需求拆解为可开发、可落地的方案；参与AI视频内容的策划与制作流程等工作。 主要职责：1.参与开发”AI+”的创意产品，类型包括且不限于短剧/游戏/电影/数字人/赛事活动等，参与AI创意项目的需求分析、规划和设计；2.协助团队根据公司现有业务进行需求拆解，洞察AIGC可应用场景和机会，并将业...,,
AI数据工程师,经纬恒润,1万-2万,上海,经验不限,本科,1000-9999人,民营,电子/半导体/集成电路,http://www.zhaopin.com/jobdetail/CC000571490J40683504811.htm,职责描述:1、负责AI感知数据相关链路开发2、负责数据维护统计与数据使用3、负责开发必要数据预处理、数据挖掘模块4、完善数据使用功能5、部分参与AI应用功能部署开发与测试任职要求:1、计算机、信息、数学、电子、自动化、机械、测控、汽车等相关专业本科及以上学历2、熟悉掌握python、C、C++编程语言3、熟悉掌握图像、点云处理的相关算法4、了解机器学习、深度学习、数据库sql等知识5、了解自动驾驶...,,
AI售前工程师,上海齐高通信实业有限公司,1.8万-2.5万,上海,3-5年,本科,20-99人,民营,通信/网络设备,http://www.zhaopin.com/jobdetail/CC120939220J40682516411.htm,岗位职责1、挖掘客户需求与痛点，根据客户场景设计 AI 大模型解决方案架构，应用AI 大模型技术实现高效，准确的解决方案；2、研究和掌握前沿的 AI 大模型技术，为客户提供先进的解决方案，并对客户展示，讲解解决方案的优势和价值，展示提炼核心技术概念并能将其与业务成功联系；3、配合销售团队进行大模型售前交流，需求调研，解决方案编写，招投标等工作；4、协同产品研发团队完成项目交付，并与客户进行沟通和协...,,13薪
AI 硬件架构工程师,芯至科技(上海)有限公司,4万-6万,上海,3-5年,硕士,20-99人,民营,电子/半导体/集成电路,http://www.zhaopin.com/jobdetail/CCL1450092160J40596536812.htm,职位描述1. 负责AI推理芯片架构的探索与设计；2. 负责AI推理系统的软硬件协同设计；3. 负责不同业务场景下AI模型推理流程中的关键任务和典型算子分析;4. 负责芯片架构的system C建模；5. 参与软件栈完善；职位要求1. 熟悉计算体系结构，对典型的AI硬件加速器/GPGPU架构（之一）有深入的了解；2. 有AI模型优化相关的经验，对典型的AI模型计算过程、访存行为有较好的理解:3. 熟...,,
AI大模型产品经理,上海海能证券投资顾问有限公司,3万-6万,上海,1-3年,本科,500-999人,民营,证券/期货,http://www.zhaopin.com/jobdetail/CC572190480J40701793914.htm,职位职责:1. 大模型优化与调优- 负责 AI 大模型的性能调优工作，运用专业知识和实际经验，对模型的参数进行调整和优化，以提高模型的准确性、效率和稳定性。- 跟踪和研究最新的大模型技术和算法，将其应用于实际项目中，不断提升模型的性能和竞争力。- 与研发团队紧密合作，参与模型的训练和评估过程，提供专业的运营视角和建议，确保模型的研发方向符合市场需求和业务目标。2. AI项目运营与管理- 主导智能客...,,
销售经理（人工智能）,北京新致君阳信息技术有限公司,1.5万-2万,上海,3-5年,本科,1000-9999人,合资,计算机软件,http://www.zhaopin.com/jobdetail/CC404581310J40588266805.htm,职位描述1. 定制化解决方案：专注于人工智能领域的项目与产品销售，针对客户的实际需求与发展方向，灵活组合公司独立产品或方案，为客户提供高效、贴合的定制化解决方案。2. 客户关系管理：主动建立并维护与行业新客户的良好关系，同时深化与老客户的合作，通过深度挖掘客户需求，持续拓展项目合作机会。3. 专业业务交流：精通人工智能方案讲解、客户分析、投标前业务交流以及成本测算等业务流程，确保业务洽谈的顺利进行...,,
AI研发工程师（知名公司M),南京驰讯人力资源有限公司,2万-4万,上海,3-5年,本科,20-99人,,人力资源服务,http://www.zhaopin.com/jobdetail/CCL1487435840J40683543611.htm,一、岗位描述1. 实现风控大模型/模型研发链路范式的支持，包括模型的数据组织、模型训练、模型评测、模型优化和推理部署。2. 建设模型与风控业务应用结合的迭代升级链路，包括业务场景应用的反馈采集、清洗、标注加工能力，大模型自迭代训练能力、效果评测能力，形成模型自驱迭代闭环。3. 负责建设大模型/模型应用相关基础设施，包括Agent/Copilot应用模式下的Workflow、RAG、Tools等模块...,,
机器人动捕督导员 周末双休,四川杰成人力资源服务有限公司,5千-6千,上海,1-3年,大专,1000-9999人,民营,咨询服务,http://www.zhaopin.com/jobdetail/CC629673980J40680915209.htm,机器人动捕督导员【岗位要求】大专及以上学历、18-35周岁（优秀者可放宽）有1多年的项目（采集或者标注）经验，能够有效地规划和执行数据采集任务。能够独立处理各种项目问题，为团队提供指导和支持【薪资待遇】260元/天、周结或者上社保200/天 计算；上班时间早十晚七，周末双休，法定节假日休息 工作内容：使用便携式数据采集设备，进行数据采集工作，满足数据采集的标准要求；支持执行简单的代码运行；细心，好...,"周末双休,工资周结,社保,法定节假日",
ai软件测试工程师,软通动力信息技术(集团)股份有限公司,1万-1.5万,上海,1-3年,本科,10000人以上,民营,互联网,http://www.zhaopin.com/jobdetail/CC000544460J40655755616.htm,1、专业要求：不限，本科及以上。2、有2年以上产品\项目测试经验，参加过1个AI相关产品或功能的体验测试项目，熟悉产品交付流程。3、熟悉软件测试的基本流程，能独立设计基础的测试用例，协助开发人员进行初步定位。4、了解常见AI手机应用场景，如智能通话、智能写作、智能图像等，熟悉用户在这些场景下的操作流程。5、学习能力强，能主动关注AI领域最新产品动态与技术发展趋势。,,
数据标注,鼎辰鑫(上海)管理咨询有限公司,7千-1万,上海,经验不限,本科,20-99人,,云计算/大数据,http://www.zhaopin.com/jobdetail/CCL1485871500J40708604415.htm,岗位内容：1. 根据项目需求，负责数据标注、分类、标签制作等工作；2. 维护数据标注质量并改进标注流程；3. 及时响应客户需求，满足客户标注要求。任职要求： 1. 具备基本电脑操作技能以及网络资源的查找和使用能力；2. 具备良好的文字表达能力和沟通协调能力；3. 对细节敏感，具备较强的责任心和工作意识；4. 具备耐心细致的工作态度和团队合作精神。,,
AI大数据推广（实习生）,上海康捷保新材料股份有限公司,150-200/天,上海,无经验,大专,100-299人,股份制企业,金属制品业,http://www.zhaopin.com/jobdetail/CC167379520J40570964603.htm,职位要求：1. 学习掌握数据分析工具和方法，能从海量数据中提取有价值信息并进行分析； 2. 熟悉各种推广渠道和手段，包括但不限于线上广告、社交媒体、内容营销等； 3. 有较强的创新能力和应变能力，能够适应快速变化的市场环境； 4. 工作认真负责，能确保推广项目按时按质完成。 任职要求： 1.专科及以上在校学生，市场营销、统计学、计算机等相关专业优先； 2..对AI的学习和使用有一定基础； 3.有 ...,,
国际猎头/线上居家办公/全职/五险一金,北京福睿思特国际人力资源有限公司,6千-9千,上海,1-3年,本科,300-499人,民营,人力资源服务,http://www.zhaopin.com/jobdetail/CC889990540J40346026906.htm,工作性质：全职 工作地点：远程形式工作地点不限，国内外均可 招聘要求：远程猎头岗位，会有1-3个月培训期（期间内没有薪资）需要完成一个人选offer后正式加入公司，当天签订劳动合同并缴纳五险一金，上下班不需要打卡，周末双休。 岗位职责： 1、在公司CEO的指导下完成客户公司内部中高端职位的招聘工作； 2、完成新的客户公司BD、管理和对接、交付工作。 3、通过线上线下多种渠道进行简历搜索并通过电话或...,"五险一金,周末双休,提成,体检福利,带薪假期,节日慰问,弹性工作,年终奖",
AI产品应用专员,上海小方制药股份有限公司,9千-1.5万,上海,1-3年,本科,500-999人,外商独资,医药制造,http://www.zhaopin.com/jobdetail/CC134904050J40690911008.htm,岗位职责：一、AI产品使用与优化1.熟悉并掌握公司AI产品的功能和使用方法，确保能够高效、准确地使用产品。在实际业务场景中应用AI产品，解决业务问题，提升业务效率。产品优化：1.根据实际使用情况和用户反馈，提出产品优化建议，改善产品功能和用户体验。2.参与产品迭代计划，与研发团队共同推动产品升级。二、数据收集与分析1.使用AI产品时，注意收集产品使用数据，包括用户行为数据、产品性能数据等。2.确保...,,
AI视频编辑-fitness方向（远程办公）,上海套肯人工智能科技有限责任公司,9千-1.8万,上海,1-3年,大专,20人以下,,人工智能,http://www.zhaopin.com/jobdetail/CCL1478181760J40535381705.htm,职位招募：AI视频编辑 - 专注于fitness内容成为我们创业团队的核心成员，与我们一同成长，实现财务自由！我们提供： 丰厚的股份激励：加入我们一年后，您将获得价值1000万的公司预期股份。此后，每满一年再增加1000万的预期股份，连续5年，总计可获5000万预期股份。 竞争力的薪资和福利 与创新团队合作的机遇 广阔的专业发展空间和学习新技能的机会 灵活的工作时间和友好的工作环境职位描述：我们正...,"股票期权,弹性工作",
ai产品经理,上海艾麒信息科技股份有限公司,1.5万-2.5万,上海,1-3年,本科,100-299人,股份制企业,互联网,http://www.zhaopin.com/jobdetail/CCL1319447830J40708508907.htm,岗位职责：1.对产品迭代方向规划和功能模块完善，针对用户使用场景深度挖掘需求；2.对应用市场的流行趋势有一定的理解，可独立完成方案规划；3.带领项目组完成里程碑，能提出有建设性的方向和建议；4.与其他模块协作，提升核心数据；5.和UX、美术、技术等部门对接，推进项目顺利进行；6 .负责项目收益总结分析，协助项目下一步迭代。任职资格：1.本科以上，2年以上产品策划经验，有做过图像/视频类APP经验优...,,
AI脑神经工程师,上海冶成国际贸易有限公司,3万-6万,上海,3-5年,硕士,20人以下,民营,人工智能,http://www.zhaopin.com/jobdetail/CC406026510J40547587610.htm,岗位职责:人形机器人AI脉冲神经网络算法、深度学习与强化训练。任职要求:研发与当前人工神经网络结合的新型网络结构和新型网络训练方法及学习理论。,,
AI产品增长负责人,上海克而瑞信息技术有限公司,3万-5万,上海,3-5年,本科,1000-9999人,外商独资,互联网,http://www.zhaopin.com/jobdetail/CC867077430J40725378605.htm,岗位职责：1. 增长策略制定与落地 ；根据公司业务目标和资源条件，制定AI产品短期与长期的增长策略，明确各阶段关键绩效指标（KPI），并细化为具体可操作的工作计划。全程负责增长策略的执行与监控，灵活调整策略方向与资源分配，确保各阶段增长目标得以顺利达成。2. 用户增长与体验升级 ；综合运用定性调研与定量分析手段，深度洞悉用户需求、行为规律以及痛点难点，构建精准的用户画像，以此为根基策划并推行创新的...,,
【居家】简历、平面设计师,郑州鸿迈广告有限公司,3千-6千,上海,1年以下,大专,20-99人,民营,广告/营销,http://www.zhaopin.com/jobdetail/CCL1490884620J40863355104.htm,"我司在电商平台有自己的设计店铺，工作便利，多渠道订单，不用担心订单问题，主要做简历、详情页、首页、海报、宣传册等，需要大量设计师。公司与各位设计人员双方本着友好合作、平等互利的原则,您做单，我给单，您定稿，我结算，互惠互利，做的越多给予的单量与金额均会优质化。 1、可接受应届毕业生 2、有良好的服务意识 3、有耐心，可以和客户良好的沟通并设计出成稿。 经常联系不上的勿扰 玻璃心的勿扰 和客户沟通一...",,
高级产品经理（AI方向）,上海艾拉比智能科技有限公司,2万-4万,上海,5-10年,本科,300-499人,股份制企业,计算机软件,http://www.zhaopin.com/jobdetail/CC614946330J40690507202.htm,主要职责：市场调研与需求分析：深入分析物联网市场趋势，识别OTA、MDM及AI相关的用户需求与市场机会。与客户及合作伙伴紧密合作，收集并分析反馈，为产品规划提供数据支持。产品规划与策略制定：制定物联网产品的长期及短期路线图，明确OTA更新策略、MDM管理方案及AI集成计划。设计并实施产品上市策略，确保产品在目标市场的成功推广。OTA与MDM功能设计：负责OTA更新机制的设计与实施，确保设备固件与软...,,13薪
算法工程师,吉祥航空,2万-3万,上海,3-5年,本科,1000-9999人,上市公司,客运服务,http://www.zhaopin.com/jobdetail/CC139584870J40598098816.htm,岗位职责:1、参与并负责公司AI相关工程项目的规划、设计和实施，包括但不限于机器学习、深度学习、自然语言处理等领域的技术研发工作，最终确保解决实际项目需求或业务问题。2、独立完成特征工程、数据预处理、模型训练、模型调优、模型部署及模型效果评估工作。3、跟踪人工智能领域的前沿技术，研究并引入新的算法和模型以提升产品性能和用户体验。4、与团队紧密合作，将AI技术应用于具体产品中，推动产品的智能化升级，...,,
AI服务解决方案助理,深圳市讯方技术股份有限公司,1.1万-2.1万,上海,3-5年,本科,1000-9999人,股份制企业,互联网,http://www.zhaopin.com/jobdetail/CC132230560J40601193406.htm,岗位工作内容：1、IT专业服务（服务器，存储，网络）解决方案设计、交流、宣讲、招投标技术支撑等服务售前工作；2、所负责领域的方案能力孵化，机会点洞察，协同周边部门做好方案竞争力，做好工作的分解和推动。技能要求：1、了解MindSpore、TensorFlow、PyTorch等一种或多种AI框架，了解业界常见的模型。 2、具备云计算、虚拟化、大数据、数据中心、等IT行业的知识背景；3、熟悉业界主流云...,,
专利代理师,上海专利商标事务所有限公司,1万-1.5万,上海,经验不限,本科,300-499人,国企,专利/商标/知识产权,http://www.zhaopin.com/jobdetail/CC134767680J40303429115.htm,◆ 【全职】专利代理师(撰写方向) 主要职责： 从事专利申请代理(包括与申请人沟通、文本撰写、处理审查意见等)及提供相关法律服务。 职位要求： - 具有计算机、通信、半导体、人工智能、电气、电学物理、机电、制冷、生物、有机化学、无机化学、药学等相关专业； - 有良好的英语能力（具有CET-6级及以上水平），能熟练阅读英文技术文献，具有一定口语沟通能力； - 具有较强的文字功底和技术方案的挖掘及撰写...,"绩效奖金,有餐补,通讯补助,带薪假期,弹性工作,带薪旅游",
AI设计师,上海适途汽车技术有限公司,8千-1.2万,上海,1-3年,本科,500-999人,民营,计算机软件,http://www.zhaopin.com/jobdetail/CC429165610J40451572013.htm,工作内容：1、根据项目需求，使用AI软件及相关工具提供创新创意思路；2、制定AI相关工作的制作流程、工具使用规范，提高团队工作效率；3、帮助设计部门了解和使用AI及相关工作，关键词词库，AI工具使用流程， AI模型提炼应用等，提高设计团队的创新创意能力； 任职要求: 1、熟悉AI艺术相关工具与平台（包括但不限Midjourney、Stable Diffusion、Dall-E2等)，实时跟进最新的...,,
